AACB,Artius II Acquisition Inc. Class A Ordinary Shares,United States,2025,5036,,
AACBR,Artius II Acquisition Inc. Rights,United States,2025,22,,
AACBU,Artius II Acquisition Inc. Units,United States,2025,539,Finance,Blank Checks
AACIU,Armada Acquisition Corp. II Units,United States,2025,93386,Finance,Blank Checks
AAL,American Airlines Group Inc. Common Stock,United States,,72781103,Consumer Discretionary,Air Freight/Delivery Services
AAME,Atlantic American Corporation Common Stock,United States,,7515,Finance,Life Insurance
AAOI,Applied Optoelectronics Inc. Common Stock,United States,2013,4967077,Technology,Semiconductors
AAON,AAON Inc. Common Stock,United States,,1011562,Industrials,Industrial Machinery/Components
AAPL,Apple Inc. Common Stock,United States,1980,51447349,Technology,Computer Manufacturing
AARD,Aardvark Therapeutics Inc. Common Stock,United States,2025,14774,Health Care,Biotechnology: Pharmaceutical Preparations
ABAT,American Battery Technology Company Common Stock,United States,,660197,Basic Materials,Metal Mining
ABEO,Abeona Therapeutics Inc. Common Stock,United States,,373885,Health Care,Biotechnology: Pharmaceutical Preparations
ABL,Abacus Global Management Inc. Class A Common Stock,United States,2020,2137556,Finance,Investment Managers
ABLLL,Abacus Global Management Inc. 9.875% Fixed Rate Senior Notes due 2028,United States,,14268,Finance,Investment Managers
ABLLW,Abacus Global Management Inc. Warrant,United States,2020,206617,Finance,Investment Managers
ABNB,Airbnb Inc. Class A Common Stock,United States,2020,5091140,Finance,Diversified Commercial Services
ABOS,Acumen Pharmaceuticals Inc. Common Stock,United States,2021,199313,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ABP,Abpro Holdings Inc Common Stock,United States,2022,2051407,Health Care,Biotechnology: Pharmaceutical Preparations
ABPWW,Abpro Holdings Inc. Warrant,United States,2022,12887,Health Care,Biotechnology: Pharmaceutical Preparations
ABSI,Absci Corporation Common Stock,United States,2021,2238447,Health Care,Biotechnology: Commercial Physical & Biological Resarch
ABVC,ABVC BioPharma Inc. Common Stock,United States,,284842,Health Care,Biotechnology: Pharmaceutical Preparations
ACAD,ACADIA Pharmaceuticals Inc. Common Stock,United States,1985,1154100,Health Care,Biotechnology: Pharmaceutical Preparations
ACDC,ProFrac Holding Corp. Class A Common Stock,United States,2022,445778,Energy,Oilfield Services/Equipment
ACET,Adicet Bio Inc. Common Stock ,United States,2018,336367,Health Care,Biotechnology: Pharmaceutical Preparations
ACHC,Acadia Healthcare Company Inc. Common Stock,United States,,1739833,Health Care,Medical Specialities
ACHV,Achieve Life Sciences Inc. Common Shares,United States,,256560,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ACIC,American Coastal Insurance Corporation Common Stock,United States,,188666,Finance,Property-Casualty Insurers
ACIW,ACI Worldwide Inc. Common Stock,United States,,645654,Technology,Computer Software: Prepackaged Software
ACLS,Axcelis Technologies Inc. Common Stock,United States,2000,776668,Technology,Industrial Machinery/Components
ACLX,Arcellx Inc. Common Stock,United States,2022,514544,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ACMR,ACM Research Inc. Class A Common Stock,United States,2017,840253,Technology,Industrial Machinery/Components
ACNB,ACNB Corporation Common Stock,United States,,21978,Finance,Major Banks
ACNT,Ascent Industries Co. Common Stock,United States,,53942,Industrials,Steel/Iron Ore
ACON,Aclarion Inc. Common Stock,United States,2022,18454,Health Care,Medical Specialities
ACONW,Aclarion Inc. Warrant,United States,2022,16559,Health Care,Medical Specialities
ACRS,Aclaris Therapeutics Inc. Common Stock,United States,2015,471062,Health Care,Biotechnology: Pharmaceutical Preparations
ACRV,Acrivon Therapeutics Inc. Common Stock,United States,2022,308059,Health Care,Biotechnology: Pharmaceutical Preparations
ACT,Enact Holdings Inc. Common Stock,United States,2021,444211,Finance,Specialty Insurers
ACTG,Acacia Research Corporation (Acacia Tech) Common Stock,United States,,170849,Miscellaneous,Multi-Sector Companies
ACTU,Actuate Therapeutics Inc. Common stock,United States,2024,26207,Health Care,Biotechnology: Pharmaceutical Preparations
ACXP,Acurx Pharmaceuticals Inc. Common Stock,United States,2021,383041,Health Care,Biotechnology: Pharmaceutical Preparations
ADBE,Adobe Inc. Common Stock,United States,1986,10629682,Technology,Computer Software: Prepackaged Software
ADD,Color Star Technology Co. Ltd. Class A Ordinary Shares,United States,,132374,Consumer Discretionary,Engineering & Construction
ADEA,Adeia Inc. Common Stock,United States,2003,401360,Technology,Computer Software: Prepackaged Software
ADGM,Adagio Medical Holdings Inc Common Stock,United States,,24532,Health Care,Medical/Dental Instruments
ADI,Analog Devices Inc. Common Stock,United States,,3349605,Technology,Semiconductors
ADIL,Adial Pharmaceuticals Inc Common Stock,United States,2018,1814659,Health Care,Biotechnology: Pharmaceutical Preparations
ADMA,ADMA Biologics Inc Common Stock,United States,,2765866,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ADN,Advent Technologies Holdings Inc. Class A Common Stock,United States,2018,31944,Miscellaneous,Industrial Machinery/Components
ADNWW,Advent Technologies Holdings Inc. Warrant,United States,2018,41260,Miscellaneous,Industrial Machinery/Components
ADP,Automatic Data Processing Inc. Common Stock,United States,,2021726,Technology,EDP Services
ADPT,Adaptive Biotechnologies Corporation Common Stock,United States,2019,979216,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ADSK,Autodesk Inc. Common Stock,United States,,1129747,Technology,Computer Software: Prepackaged Software
ADTN,ADTRAN Holdings Inc. Common Stock,United States,1994,949899,Utilities,Telecommunications Equipment
ADTX,Aditxt Inc. Common Stock,United States,2020,79744,Health Care,Biotechnology: Pharmaceutical Preparations
ADUS,Addus HomeCare Corporation Common Stock,United States,2009,127818,Health Care,Medical/Nursing Services
ADV,Advantage Solutions Inc. Class A Common Stock,United States,2019,694943,Consumer Discretionary,Business Services
ADVM,Adverum Biotechnologies Inc. Common Stock,United States,2014,182093,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ADVWW,Advantage Solutions Inc. Warrant,United States,2019,356,Consumer Discretionary,Business Services
AEHR,Aehr Test Systems Common Stock,United States,1997,859668,Industrials,Electrical Products
AEI,Alset Inc. Common Stock (TX),United States,2020,22071,Finance,Real Estate
AEIS,Advanced Energy Industries Inc. Common Stock,United States,1995,148279,Technology,Industrial Machinery/Components
AEMD,Aethlon Medical Inc. Common Stock,United States,,67450,Health Care,Medical/Dental Instruments
